Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed,codingLge,frontSkills,backFrame,db,deploy,tool,targetTask
<35,Undergraduate,Man,Dev,25,12,150000.0,12,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,6,4,190000.0,29,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,8,43368.0,11,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,14,9,49009.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,1,6168.0,13,0,1,1,1,1,1,0,1
>35,Other,Man,Dev,44,40,130000.0,11,1,1,1,0,1,1,0,1
<35,Master,Man,Dev,7,1,44790.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,3,34692.0,14,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,3,150000.0,20,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,NotDev,30,15,144485.0,16,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,23,19,52656.0,19,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,12,10,93000.0,18,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,15,10,31993.0,7,0,1,0,0,1,1,0,0
>35,NoHigherEd,Man,Dev,23,20,190000.0,18,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,3,0,22200.0,10,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,15,8,30927.0,24,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,85000.0,27,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,15,12,113075.0,22,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,32,20,164000.0,6,1,1,1,1,0,0,1,0
<35,Master,Man,Dev,5,5,200000.0,9,0,1,1,0,1,1,0,1
>35,PhD,Man,Dev,45,15,180000.0,5,0,1,0,0,0,1,1,0
<35,PhD,Man,NotDev,12,5,65332.0,12,0,1,1,1,1,1,0,0
<35,Master,Man,Dev,9,6,19860.0,23,1,1,0,1,1,1,1,0
>35,Undergraduate,Man,NotDev,22,18,213287.0,17,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,57588.0,13,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,5,2,65000.0,23,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,16,14,155000.0,17,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,10,125639.0,18,1,1,0,1,1,1,1,1
<35,PhD,Man,NotDev,16,5,35832.0,3,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,10,7,140000.0,9,1,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,27,18,200000.0,8,0,1,0,0,1,1,1,1
>35,Other,Man,Dev,18,17,166368.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,NonBinary,Dev,9,8,152000.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,23215.0,5,0,1,0,0,1,0,1,0
>35,Master,Man,Dev,22,12,68252.0,10,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,1,0,33300.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,NotDev,20,15,95979.0,30,1,1,1,1,1,1,1,1
>35,Master,Man,Dev,22,20,50748.0,13,0,1,1,1,1,1,0,0
<35,Undergraduate,Woman,Dev,12,10,81000.0,25,1,1,1,1,1,1,1,1
>35,Other,Man,Dev,27,20,77850.0,25,0,1,1,1,1,1,1,0
>35,Other,Man,Dev,20,15,105000.0,32,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,0,4596.0,3,0,1,0,0,1,0,0,0
<35,Other,Man,Dev,3,2,36000.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,2,1500.0,14,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,5,14664.0,27,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,4,12.0,20,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,15,11,72518.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,17,3,48756.0,29,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,8,8,75384.0,20,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,8,57828.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,8,36072.0,12,0,1,1,1,1,1,0,0
<35,PhD,Man,Dev,14,10,140000.0,10,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,3528.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,16,10,29916.0,5,0,1,0,0,1,1,0,0
<35,Master,Woman,Dev,10,5,126000.0,20,1,1,1,1,1,1,1,0
<35,Master,Woman,Dev,1,0,120000.0,23,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,11,7,74651.0,14,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,16,12,131100.0,9,0,1,0,0,1,1,1,0
<35,PhD,Man,NotDev,10,8,36700.0,1,0,1,0,0,0,0,0,0
>35,Other,Man,Dev,18,15,199428.0,15,0,1,1,0,1,1,1,1
>35,Undergraduate,Man,Dev,35,25,62820.0,14,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,14,10,119600.0,13,0,1,0,0,1,1,0,0
>35,Other,Man,NotDev,30,20,201023.0,15,1,1,1,1,1,1,1,0
<35,PhD,Man,NotDev,17,6,54144.0,2,0,1,0,0,0,0,0,0
<35,Undergraduate,Man,Dev,7,7,57588.0,12,1,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,12,6,33533.0,9,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,42,32,94230.0,7,0,1,1,1,1,1,0,0
>35,Master,Man,Dev,20,15,51192.0,10,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,3,9028.0,17,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,40,26,150000.0,17,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,11,6,31992.0,26,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,10,3,37325.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,9,33480.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,5,4,64029.0,25,1,1,0,1,1,1,1,0
>35,Undergraduate,Man,Dev,35,33,81000.0,16,1,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,9,7,51589.0,30,1,1,1,1,1,1,1,0
<35,Master,NonBinary,Dev,10,2,96000.0,24,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,3,2,12792.0,14,1,1,0,1,1,0,0,1
<35,Master,Man,Dev,10,1,31993.0,3,0,1,0,0,1,0,0,0
>35,Undergraduate,Man,Dev,20,17,62467.0,7,0,1,1,1,1,1,0,0
>35,Master,Man,Dev,24,24,145000.0,17,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,9,5,119357.0,19,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,8,4,38392.0,14,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,0,15,96114.0,10,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,7,210000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,9,83182.0,21,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,40,30,155000.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,8,63986.0,24,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,10,148000.0,27,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,17,16,155000.0,13,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,3,43209.0,4,0,1,0,0,1,1,0,1
<35,Undergraduate,Man,Dev,5,4,74784.0,22,1,1,1,1,1,1,1,0
>35,PhD,Man,Dev,25,16,58512.0,2,0,1,0,0,0,0,0,0
<35,Master,Man,Dev,7,6,33801.0,10,1,1,1,1,0,0,1,0
>35,Undergraduate,Man,Dev,19,12,106212.0,9,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,5,121000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,4,79153.0,13,0,1,1,0,1,1,1,0
<35,Other,Man,Dev,3,2,220000.0,24,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,22,18,124644.0,23,1,1,1,1,1,1,1,1
>35,Master,Man,NotDev,39,39,74651.0,12,0,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,2,1,5412.0,2,0,1,0,1,0,0,0,0
<35,Master,Man,Dev,11,8,154000.0,6,0,1,0,0,0,1,1,1
>35,NoHigherEd,Man,Dev,20,10,175000.0,10,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,18,82769.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,10,44032.0,11,1,1,1,1,1,1,0,0
>35,Master,Man,Dev,45,42,200000.0,8,1,1,1,1,1,0,1,0
<35,NoHigherEd,Woman,Dev,11,4,35138.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,20,11,70380.0,14,0,1,1,0,1,0,1,1
>35,Undergraduate,Man,NotDev,17,9,115000.0,7,0,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,15,2,58654.0,9,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,20,10,70000.0,9,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,16,8,109318.0,16,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,10,1,60064.0,7,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,2,43974.0,8,0,1,0,1,0,1,1,0
>35,Other,Man,Dev,15,10,21600.0,32,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,9,5,175000.0,21,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,7,3,13524.0,22,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,4,140500.0,12,1,1,0,1,1,1,1,0
<35,PhD,Man,NotDev,10,8,74000.0,7,0,1,0,0,1,1,1,0
>35,Master,Man,Dev,16,8,54388.0,14,0,1,0,0,1,1,1,1
>35,Other,Man,Dev,13,10,80784.0,13,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,3,50656.0,10,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,3,92000.0,22,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,3,25500.0,9,0,1,0,1,1,0,0,0
<35,Master,Man,Dev,11,10,165000.0,11,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,15,8,83688.0,22,1,1,0,0,1,1,1,0
<35,Other,Man,Dev,8,4,39991.0,12,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,5,42657.0,7,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,20,16,220000.0,18,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,15,13,66504.0,3,0,1,0,0,0,0,1,0
>35,Other,Man,NotDev,6,6,140000.0,9,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,0,21329.0,6,0,1,0,0,1,1,0,0
<35,Undergraduate,Woman,Dev,5,4,160000.0,18,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,44,35,140551.0,11,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,7,97000.0,15,1,1,1,1,1,1,1,0
>35,Other,Woman,Dev,3,2,85000.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,8,140000.0,11,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,5,2,20262.0,13,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,13,7,54852.0,7,1,1,1,1,0,0,1,0
<35,Undergraduate,Man,Dev,13,10,62820.0,12,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,13,11,85315.0,21,0,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,3,103987.0,30,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,3,31392.0,3,0,1,0,0,0,0,0,0
<35,Undergraduate,Man,Dev,6,2,103000.0,8,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,10,5,73000.0,19,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,32,20,95979.0,8,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,7,19196.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,9,47990.0,12,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,15,9,134695.0,11,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,20,12,117126.0,13,0,1,1,1,1,1,0,0
<35,Other,Man,Dev,3,2,65000.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,5,160000.0,14,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,40,30,63986.0,7,0,1,0,1,1,1,0,0
<35,Other,Man,Dev,6,6,143484.0,15,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,11,5,83328.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,8,150000.0,7,0,1,0,1,1,1,0,1
<35,NoHigherEd,Man,Dev,2,2,19346.0,7,1,1,0,1,1,1,1,0
<35,Undergraduate,NonBinary,Dev,7,5,150000.0,27,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,6,0,35179.0,12,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,2,1,7476.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,3,33480.0,13,1,1,1,0,1,1,1,1
>35,Other,Man,Dev,27,25,86000.0,6,0,1,0,0,1,1,0,1
<35,Master,Man,Dev,5,0,43974.0,9,0,1,1,1,0,1,1,0
<35,Master,Man,Dev,8,3,62820.0,23,1,1,1,0,1,1,1,0
<35,Undergraduate,Woman,Dev,4,1,41775.0,9,0,1,1,1,1,0,1,0
>35,Undergraduate,Man,NotDev,20,16,116000.0,10,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,3,8664.0,14,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,16,12,74184.0,5,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,9,6,120000.0,9,0,1,1,0,1,1,1,0
>35,Master,Man,Dev,15,12,84000.0,10,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,22,14,115200.0,14,1,1,1,1,1,1,1,0
>35,Other,NonBinary,Dev,20,19,160000.0,18,0,1,1,1,1,1,1,0
>35,PhD,Man,NotDev,46,37,22000.0,2,0,1,0,0,0,0,0,0
>35,Undergraduate,Man,Dev,15,11,96000.0,27,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,42657.0,20,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,7,59679.0,9,0,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,10,4,11607.0,16,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,36,22,114000.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,2,50123.0,7,0,1,1,1,1,1,1,0
>35,Master,Man,NotDev,35,25,22428.0,15,1,1,1,1,1,0,1,0
>35,Undergraduate,Man,Dev,25,17,200000.0,15,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,7,1,20472.0,19,1,1,1,1,1,1,1,1
>35,Undergraduate,Woman,Dev,14,14,92700.0,4,0,1,0,0,1,0,0,0
>35,Undergraduate,Woman,NotDev,22,16,42060.0,9,0,1,0,1,0,1,1,0
<35,Master,Man,Dev,16,14,51000.0,12,0,1,1,1,1,1,0,0
<35,Master,Man,Dev,20,7,100511.0,3,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,NotDev,2,2,57000.0,9,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,32,20,31992.0,8,0,1,1,0,1,0,0,0
<35,Undergraduate,Man,Dev,12,10,60787.0,10,0,1,0,1,1,1,0,0
>35,Other,Man,Dev,10,10,190000.0,10,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,6,34548.0,20,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,19,16,74651.0,13,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,20,15,103000.0,12,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,30,19,177650.0,6,0,1,0,0,1,1,1,0
<35,PhD,Man,Dev,13,6,80000.0,18,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,40,35,168000.0,3,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,8,6,32412.0,9,1,1,0,1,0,1,1,0
>35,Undergraduate,Man,Dev,5,5,140000.0,8,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,10,4,63986.0,16,1,1,1,1,1,1,0,0
<35,Other,Man,Dev,20,11,7476.0,9,1,1,1,0,1,1,0,0
<35,Other,Man,Dev,3,1,100000.0,9,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,10,3,9028.0,34,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,14,11,22884.0,14,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,4,12897.0,10,1,1,1,1,1,1,1,0
>35,Master,Man,NotDev,25,22,109318.0,11,1,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,12,14,126496.0,17,0,1,0,1,1,1,1,1
<35,Master,Man,Dev,5,3,165000.0,22,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,7,125639.0,22,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,15,170000.0,10,0,0,1,0,1,1,1,1
>35,Undergraduate,Man,Dev,30,20,87448.0,8,0,1,1,0,1,1,0,0
<35,Master,Man,Dev,11,5,81673.0,12,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,10,3,39672.0,3,0,1,0,0,0,0,1,0
<35,Master,Man,Dev,16,5,63986.0,5,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,4,1,7824.0,25,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,19,15,156168.0,23,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,16,16,113075.0,5,0,1,0,1,1,1,0,0
>35,Undergraduate,NonBinary,Dev,26,15,182000.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,6,170000.0,8,0,1,0,0,1,1,1,1
<35,NoHigherEd,Man,Dev,7,3,31176.0,14,1,1,0,1,1,1,1,0
>35,PhD,Man,Dev,20,5,92000.0,7,0,1,0,0,0,1,1,0
>35,Master,Man,Dev,40,38,114000.0,2,0,1,0,0,0,1,0,0
>35,PhD,Man,NotDev,22,9,67248.0,2,0,1,0,0,0,1,0,0
<35,Undergraduate,Woman,Dev,10,2,45048.0,3,0,1,0,0,0,0,0,0
>35,PhD,Man,Dev,12,8,80000.0,12,0,1,1,1,1,1,1,0
<35,PhD,Man,Dev,12,10,111000.0,5,0,1,0,0,0,1,0,0
<35,Other,Man,Dev,10,4,153500.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,6,3,42657.0,14,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,12,4,53322.0,31,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,18,8,175000.0,8,0,0,0,1,1,1,1,1
<35,Master,Man,Dev,12,9,52255.0,25,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,74651.0,5,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,6,2,140000.0,4,0,1,0,0,0,1,0,0
<35,Master,Man,Dev,15,8,95979.0,14,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,20,15,75384.0,17,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,5,3,20976.0,9,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,19,38692.0,9,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,25,20,160000.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,16,12,130000.0,11,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,8,4,120000.0,40,1,1,1,1,1,1,1,0
<35,Undergraduate,NonBinary,Dev,15,6,110000.0,12,1,1,1,0,1,0,1,0
<35,Master,Man,Dev,12,7,69102.0,5,0,1,1,1,0,0,1,0
>35,Undergraduate,Man,Dev,15,7,19200.0,8,0,1,1,1,1,0,0,0
>35,Master,Man,Dev,35,25,74651.0,9,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,27,24,142000.0,17,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,26,11,65332.0,19,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,150000.0,14,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,6,4,15360.0,7,0,1,1,0,1,0,1,0
>35,Undergraduate,Man,Dev,24,18,180000.0,23,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,36,31,205000.0,19,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,10,72480.0,12,1,1,1,0,1,1,0,0
>35,Undergraduate,Man,Dev,23,7,140000.0,8,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,25,20,64608.0,8,0,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,10,8,720.0,13,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,23,18,30988.0,2,0,1,0,0,0,0,1,0
>35,Master,Man,NotDev,30,30,195036.0,27,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,25,20,58654.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,15,185000.0,33,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,30,22,98000.0,13,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,3,36184.0,5,0,1,1,0,0,0,1,0
<35,Undergraduate,Man,Dev,5,3,95000.0,14,1,1,0,1,1,1,1,0
>35,Undergraduate,Man,Dev,25,22,72243.0,3,0,1,0,0,1,0,0,0
<35,Undergraduate,Woman,Dev,6,0,41461.0,8,0,1,0,0,0,1,0,0
>35,Undergraduate,Man,Dev,30,25,120000.0,8,0,1,1,0,0,0,1,0
>35,Master,Man,Dev,35,26,6399.0,4,0,1,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,7,5,37392.0,27,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,4,130000.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,4,29860.0,12,0,1,1,1,1,1,1,0
>35,Master,Man,NotDev,36,32,205000.0,2,0,1,0,0,0,0,1,0
>35,Undergraduate,Man,Dev,30,20,60000.0,24,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,22,7,160000.0,16,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,2,58654.0,3,0,1,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,20,12,51589.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,4,12552.0,11,0,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,16,11,185000.0,11,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,4,110000.0,8,0,1,1,0,0,1,1,0
>35,PhD,Man,Dev,22,14,61563.0,16,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,8,7,82000.0,2,0,1,0,1,0,0,0,0
>35,Undergraduate,Man,Dev,22,22,190000.0,15,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,74651.0,8,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,8,5,159000.0,3,0,1,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,10,8,45180.0,14,1,1,1,1,0,1,1,0
<35,Other,Man,Dev,5,4,25596.0,6,1,1,0,0,1,0,0,0
>35,Undergraduate,Man,Dev,2,0,82000.0,22,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,30,17,160000.0,24,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,6,170000.0,18,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,5,2,29436.0,13,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,26,23,150767.0,16,0,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,6,5,72000.0,9,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,5,5,115000.0,4,0,1,1,0,0,0,0,0
<35,Master,Man,Dev,6,1,4092.0,26,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,4,17280.0,13,1,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,14,9,76788.0,7,0,1,0,0,1,1,0,0
>35,Undergraduate,Man,Dev,12,11,200000.0,3,0,1,0,0,0,0,0,0
>35,Other,Man,Dev,28,25,107000.0,5,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,10,7,150000.0,13,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,14,11,88514.0,23,1,1,1,1,1,1,0,1
<35,Undergraduate,Man,Dev,4,2,40536.0,18,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,5,4,18600.0,16,1,1,1,1,1,1,1,1
>35,Other,Man,Dev,40,35,31993.0,8,0,1,1,0,1,1,0,0
>35,PhD,Man,Dev,25,18,215000.0,13,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,21,17,110000.0,11,1,1,1,1,1,1,1,0
<35,Other,NonBinary,Dev,3,1,6036.0,9,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,5,2,15048.0,11,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,12,6,58654.0,5,0,1,0,0,1,1,0,0
>35,Undergraduate,Man,Dev,23,15,110000.0,10,1,1,1,1,1,0,1,0
>35,PhD,Man,Dev,40,13,80000.0,8,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,125000.0,6,0,1,0,1,0,1,0,0
<35,Master,Man,Dev,3,3,19428.0,20,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,25,17,210000.0,18,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,25,8,167000.0,11,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,0,51853.0,2,0,1,0,0,0,0,0,0
<35,Other,Man,Dev,13,13,92441.0,4,0,1,0,0,1,1,0,1
>35,Other,Man,Dev,40,16,50000.0,7,0,1,1,1,1,0,0,0
>35,Other,Man,NotDev,30,7,88000.0,19,1,1,1,0,1,1,1,1
<35,Undergraduate,Man,Dev,6,5,52728.0,17,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,22,18,180000.0,11,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,4,94404.0,24,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,4,3,19860.0,8,1,1,1,1,1,1,0,0
<35,NoHigherEd,Man,Dev,15,15,74651.0,23,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,31,9,42228.0,8,1,1,0,1,1,0,0,0
<35,PhD,Man,NotDev,10,6,97000.0,3,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,3,1,50256.0,17,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,42,40,150000.0,34,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,5,73000.0,8,1,1,1,1,0,0,1,1
<35,Other,Man,Dev,21,11,82944.0,27,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,14,12,55200.0,11,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,23,20,65460.0,23,1,1,1,1,1,0,0,1
